;wheat_mass;Longitude;Latitude;wheat_mass_categorical
3246;7569.5;5.586274583212287;48.77820758438366;7000-8000
3247;8245.6;5.586282856974958;48.77819857638759;8000-9000
3248;8236.2;5.586290950873222;48.778189923968775;8000-9000
3249;8584.6;5.586298864907081;48.77818079744321;8000-9000
3250;8702.5;5.58630677894094;48.77817202649501;8000-9000
3251;7511.3;5.586314692974799;48.77816313701891;7000-8000
3252;7922.7;5.586322966737468;48.77815436606761;7000-8000
3253;8226.5;5.586331240500139;48.77814512100918;8000-9000
3256;7221.7;5.586348147754292;48.77812674941367;7000-8000
3257;7752.9;5.586355702059339;48.77811809698248;7000-8000
3258;7016.0;5.586363436228791;48.778109326023305;7000-8000
3259;6904.5;5.58637135026265;48.77810079211564;< 7000
3260;7296.9;5.586379444160914;48.77809213967997;7000-8000
3261;7337.4;5.5863869984659615;48.77808336871627;7000-8000
3262;9272.8;5.5863934735845735;48.77807673122921;> 10000
3263;9228.5;5.586399588974373;48.77806961963496;> 10000
3264;9364.2;5.586406243957391;48.778062508039696;> 10000
3265;8770.6;5.586412539211596;48.77805527791681;8000-9000
3266;8550.6;5.586419733787832;48.778047573686365;8000-9000
3267;7609.1;5.586426748499661;48.77803951387478;7000-8000
3268;7813.8;5.586434122940302;48.77803145406192;7000-8000
3269;8788.1;5.586441677245349;48.77802351277443;8000-9000
3270;8009.9;5.58644905168599;48.77801509737887;8000-9000
3271;7876.9;5.586456785855443;48.77800668198189;7000-8000
3272;8045.7;5.586464340160489;48.77799826658351;8000-9000
3273;8395.6;5.586471714601131;48.777989851183705;8000-9000
3274;8395.7;5.58647962863499;48.77798167283608;8000-9000
3275;8737.8;5.58648700307563;48.7779733759603;8000-9000
3276;7417.4;5.586495276838301;48.77796401234172;7000-8000
3277;8114.9;5.586503550600972;48.77795500430193;8000-9000
3278;8036.4;5.586511644499236;48.77794587773365;8000-9000
3279;7638.1;5.586520457855124;48.77793627705614;7000-8000
3280;7606.1;5.586529271211012;48.77792679490371;7000-8000
3281;7751.7;5.586537904702494;48.7779173127495;7000-8000
3282;7930.8;5.58654635832957;48.77790794912046;7000-8000
3283;8239.0;5.586554991821053;48.77789846696268;8000-9000
3284;8208.3;5.586563625312534;48.777888747749095;8000-9000
3285;8108.9;5.586572798397235;48.777878910006606;8000-9000
3286;7517.2;5.586581791617529;48.77786871668102;7000-8000
3287;7731.9;5.5865911445666345;48.777858286299214;7000-8000
3288;7549.3;5.586600677380146;48.77784809296945;7000-8000
3289;7862.1;5.5866102101936574;48.77783778111048;7000-8000
3290;7757.5;5.586619383278357;48.7778274692494;7000-8000
3291;7796.9;5.586628556363056;48.7778171573862;7000-8000
3292;7718.4;5.586637549583351;48.77780684552088;7000-8000
3293;7341.5;5.586646902532457;48.77779665218066;7000-8000
3294;6759.3;5.586656615210374;48.77778645883839;< 7000
3295;7388.3;5.586665788295074;48.77777614696676;7000-8000
3296;8259.3;5.586674781515368;48.77776595362031;8000-9000
3297;8049.3;5.586683954600067;48.77775587879911;8000-9000
3298;7458.9;5.586693307549174;48.77774580397589;7000-8000
3299;7238.1;5.586702480633874;48.77773572915064;7000-8000
3300;7107.9;5.586711653718573;48.77772577285078;7000-8000
3301;7269.5;5.586720826803273;48.7777155794941;7000-8000
3302;7195.2;5.5867299998879725;48.77770550466279;7000-8000
3303;7015.0;5.586738993108266;48.77769554835693;7000-8000
3304;6711.2;5.586747986328561;48.7776854735216;< 7000
3305;7063.6;5.586756979548855;48.77767551721176;7000-8000
3306;7304.9;5.5867659727691485;48.77766556089994;7000-8000
3307;7057.4;5.586774786125036;48.7776554860586;7000-8000
3308;7293.1;5.586784139074142;48.77764529268765;7000-8000
3309;6862.0;5.586793492023248;48.77763533636984;< 7000
3310;6579.9;5.586802485243543;48.77762526152243;< 7000
3311;8220.0;5.586811658328241;48.77761530520064;8000-9000
3312;8404.3;5.586821011277348;48.77760523034922;8000-9000
3313;8126.6;5.586829824633235;48.77759515549575;8000-9000
3314;7550.2;5.586838817853529;48.77758496211256;7000-8000
3315;7708.0;5.586848170802636;48.77757500578278;7000-8000
3316;7806.1;5.586857523751742;48.77756493092326;7000-8000
3317;7655.3;5.58686669683644;48.77755485606171;7000-8000
3318;7826.1;5.5868758699211405;48.77754466267033;7000-8000
3319;8038.2;5.58688504300584;48.77753446927687;8000-9000
3320;7695.0;5.586894395954946;48.77752415735348;7000-8000
3321;7635.2;5.58690338917524;48.77751396395587;7000-8000
3322;8122.1;5.586912382395535;48.7775038890841;8000-9000
3323;8097.0;5.5869217353446405;48.77749369568237;8000-9000
3324;7741.4;5.5869310882937455;48.77748362080653;7000-8000
3325;7723.1;5.586940261378445;48.77747354592866;7000-8000
3326;8166.4;5.586949434463145;48.777463352520776;8000-9000
3327;8230.5;5.586958427683439;48.777453159110806;8000-9000
3328;7838.5;5.586967600768139;48.77744284717071;7000-8000
3329;8069.8;5.58697713358165;48.77743289081275;8000-9000
3330;7913.2;5.586986306666351;48.77742281592471;7000-8000
3331;8293.4;5.586995299886644;48.77741262250651;8000-9000
3332;8251.9;5.587004832700156;48.77740266614255;8000-9000
3333;7919.6;5.587014185649261;48.77739259124845;7000-8000
3334;8074.0;5.58702299900515;48.777382397824105;8000-9000
3335;8064.1;5.587031992225443;48.77737232292593;8000-9000
3336;8730.4;5.587041165310144;48.77736224802573;8000-9000
3337;8335.2;5.587050338394842;48.777352054595234;8000-9000
3338;7742.9;5.587059331615137;48.77734186116267;7000-8000
3339;7866.7;5.587068504699838;48.777331786256354;7000-8000
3340;7908.9;5.587077857648944;48.77732171134802;7000-8000
3341;7824.6;5.587087210598048;48.77731163643767;7000-8000
3342;7752.4;5.587096383682748;48.777301442996894;7000-8000
3343;7543.9;5.587105556767448;48.77729136808247;7000-8000
3344;7988.2;5.587114729852148;48.77728117463758;7000-8000
3345;7860.8;5.587123902936848;48.77727109971909;7000-8000
3346;7971.1;5.587132896157142;48.77726090627008;7000-8000
3347;7920.4;5.587142428970653;48.77725083134752;7000-8000
3348;7892.3;5.587151242326541;48.7772406378944;7000-8000
3349;7421.9;5.587160595275647;48.77723044443922;7000-8000
3350;7757.7;5.587169768360347;48.77722025098196;7000-8000
3351;6894.3;5.587178941445047;48.777210176051234;< 7000
3352;6895.6;5.587188474258558;48.777200101118495;< 7000
3353;6773.7;5.587197827207664;48.77718990765507;< 7000
3354;7039.4;5.587206820427958;48.77717971418957;7000-8000
3355;7655.2;5.587215813648252;48.77716963925072;7000-8000
3356;7210.6;5.587224986732952;48.77715944578111;7000-8000
3357;7203.2;5.587233979953246;48.77714925230944;7000-8000
3358;7878.6;5.587243332902351;48.77713917736446;7000-8000
3359;7104.6;5.587252326122645;48.77712910241748;7000-8000
3360;7001.3;5.587262218664969;48.77711914599729;7000-8000
3361;7923.7;5.587270672292044;48.77710895251743;7000-8000
3362;7264.4;5.58728002524115;48.77709899609325;7000-8000
3363;7228.4;5.587289378190256;48.77708892113819;7000-8000
3364;7892.3;5.587298371410549;48.77707884618111;7000-8000
3365;7783.1;5.587307184766439;48.77706865269307;7000-8000
3366;7121.1;5.58731671757995;48.777058814789854;7000-8000
3367;7311.2;5.587324811478215;48.77704850276875;7000-8000
3368;7607.0;5.587334883884944;48.7770387833906;7000-8000
3369;6995.5;5.587343337512019;48.77702823430732;< 7000
3370;7452.7;5.587352690461126;48.77701839639617;7000-8000
3371;7115.1;5.5873618635458255;48.77700832142494;7000-8000
3372;7294.0;5.587371036630525;48.776998127922575;7000-8000
3373;7567.3;5.587380209715226;48.77698805294728;7000-8000
3374;7324.8;5.587389382799925;48.77697797796996;7000-8000
3375;7414.6;5.587398915613436;48.77696802151979;7000-8000
3376;7137.5;5.587408088698137;48.77695782800925;7000-8000
3377;7127.7;5.587417261782837;48.77694775302586;7000-8000
3378;7644.2;5.587426434867536;48.7769375595112;7000-8000
3379;7242.8;5.587435607952235;48.77692736599446;7000-8000
3380;6681.4;5.587444960901341;48.776917172475656;< 7000
3381;7361.1;5.587454493714854;48.77690721601343;7000-8000
3382;7084.2;5.587463486935148;48.776897022490544;7000-8000
3383;7403.5;5.587472480155442;48.7768867104362;7000-8000
3384;7288.2;5.587481473375735;48.77687639837975;7000-8000
3385;7614.9;5.587490826324841;48.77686644190944;7000-8000
3386;7147.2;5.58749999940954;48.776856248378266;7000-8000
3387;7058.1;5.587508992629835;48.77684605484502;7000-8000
3388;6906.0;5.587518345578941;48.77683597983919;< 7000
3389;7415.2;5.58752751866364;48.77682578630184;7000-8000
3390;7158.5;5.587536871612746;48.776815711291945;7000-8000
3391;7163.7;5.587546224561852;48.77680563628004;7000-8000
3392;6836.3;5.587555397646551;48.77679532420693;< 7000
3393;6729.7;5.587564211002439;48.77678524919092;< 7000
3394;6992.8;5.58757338408714;48.77677493711362;< 7000
3395;6895.2;5.587582916900651;48.77676486209353;< 7000
3396;6922.0;5.587592089985351;48.77675466854173;< 7000
3397;6972.3;5.5876014429344565;48.77674459351757;< 7000
3398;7029.1;5.587610616019157;48.77673439996165;7000-8000
3399;7378.5;5.58761960923945;48.776724206403664;7000-8000
3400;7362.7;5.587628782324151;48.77671401284362;7000-8000
3401;6440.1;5.587638135273255;48.77670370075168;< 7000
3402;7366.8;5.587647308357956;48.77669338865763;7000-8000
3403;7404.7;5.587656481442656;48.77668319509132;7000-8000
3404;6787.0;5.587666014256167;48.77667300152292;< 7000
3405;6938.0;5.587675367205272;48.77666292648238;< 7000
3406;7447.7;5.587684720154378;48.776652732909874;7000-8000
3407;6833.2;5.587694073103483;48.77664253933531;< 7000
3408;7013.8;5.587703246188184;48.77663234575868;7000-8000
3409;7112.5;5.587712419272884;48.77662215217996;7000-8000
3410;7403.0;5.587721592357584;48.77661184006916;7000-8000
3411;7174.3;5.5877309453066895;48.77660164648629;7000-8000
3412;6941.0;5.5877404781202005;48.77659121584121;< 7000
3413;6856.0;5.58775055052693;48.77658019254348;< 7000
3414;6908.1;5.587760263204848;48.776569287773455;< 7000
3415;7121.9;5.587769975882765;48.77655838300105;7000-8000
3416;7176.5;5.5877796885606825;48.77654759675647;7000-8000
3417;7002.3;5.5877894012386005;48.77653681050956;7000-8000
3418;7288.3;5.587799293780924;48.77652614279056;7000-8000
3419;7432.8;5.587809186323247;48.776515475069296;7000-8000
3420;7471.9;5.587818899001164;48.77650480734575;7000-8000
3421;6968.0;5.587828611679082;48.77649402108966;< 7000
3422;6853.8;5.587838684085811;48.77648276070993;< 7000
3423;7022.7;5.587848936356946;48.77647138179733;7000-8000
3424;7048.0;5.587859368492486;48.77645976582139;7000-8000
3425;7034.3;5.587869800628027;48.776448268373166;7000-8000
3426;7204.8;5.587880052899164;48.776436889452754;7000-8000
3427;7131.3;5.587890305170298;48.77642539199929;7000-8000
3428;6530.6;5.587900917170244;48.77641413160417;< 7000
3429;6777.9;5.587911169441379;48.77640275267602;< 7000
3430;6877.9;5.58792160157692;48.77639137374528;< 7000
3431;6095.1;5.5879318538480565;48.77638011334254;< 7000
3440;7716.0;5.5878604476789215;48.77631124703499;7000-8000
3441;7376.6;5.587847137712887;48.776320848023296;7000-8000
3442;6986.8;5.587834547204476;48.776330923132505;< 7000
3443;7294.6;5.587825553984183;48.77634265766891;7000-8000
3444;7143.4;5.5878149419842345;48.77635391808006;7000-8000
3445;7155.0;5.587804689713099;48.77636541554988;7000-8000
3446;7258.7;5.587794257577558;48.77637679448651;7000-8000
3447;7344.6;5.587784005306423;48.77638829195111;7000-8000
3448;7226.2;5.5877741127641;48.77639990794359;7000-8000
3449;7563.9;5.58776368062856;48.77641140540288;7000-8000
3450;7392.6;5.587753428357424;48.77642278432906;7000-8000
3451;7349.5;5.587742816357477;48.77643404472224;7000-8000
3452;7729.0;5.587732564086342;48.77644554217371;7000-8000
3453;7161.7;5.587722131950802;48.77645703962256;7000-8000
3454;7010.1;5.587711519950855;48.776469129720574;7000-8000
3455;6873.6;5.587700728086502;48.77648121981567;< 7000
3456;6662.0;5.58768903690012;48.776493309907856;< 7000
3457;6774.2;5.587677885306955;48.77650563705767;< 7000
3458;7268.4;5.587666913578197;48.77651796420446;7000-8000
3459;7166.0;5.587656121713843;48.776530172818;7000-8000
3460;6833.5;5.587645149985085;48.77654261848895;< 7000
3461;7377.2;5.5876339983919205;48.77655447150603;7000-8000
3462;7212.5;5.587623206527568;48.77656656158057;7000-8000
3463;6754.2;5.587612054934403;48.776578770182304;< 7000
3464;6788.5;5.587601083205644;48.776590978781066;< 7000
3465;6681.5;5.58758993161248;48.77660306884681;< 7000
3466;6968.8;5.5875789598837216;48.77661515890965;< 7000
3467;6987.1;5.587567808290557;48.776627367499565;< 7000
3468;6534.6;5.587556836561799;48.776639576086495;< 7000
3469;7134.2;5.587545864833039;48.77665178467048;7000-8000
3470;7212.9;5.587534713239875;48.77666399325148;7000-8000
3471;7373.0;5.587523561646711;48.77667620182951;7000-8000
3472;7224.6;5.587512589917952;48.776688410404574;7000-8000
3473;7010.1;5.5875008987315695;48.77670121162573;7000-8000
3474;7066.5;5.587489567273999;48.77671401284362;7000-8000
3475;7047.5;5.587477696223212;48.77672681405823;7000-8000
3476;6707.8;5.587466005036829;48.77673973379931;< 7000
3477;6839.9;5.587454313850447;48.77675265353706;< 7000
3478;7224.3;5.5874429823928775;48.77676545474183;7000-8000
3479;7152.5;5.587432190528524;48.77677754476556;7000-8000
3480;7650.1;5.587420859070955;48.77678951625677;7000-8000
3481;8058.2;5.587410426935413;48.77680125068599;8000-9000
3482;7811.9;5.587399814935465;48.77681298511245;7000-8000
3483;7929.5;5.587388663342302;48.77682507512473;7000-8000
3484;7360.9;5.587376792291513;48.77683763925206;7000-8000
3485;7394.4;5.58736564069835;48.7768503219057;7000-8000
3486;7476.5;5.587354489105185;48.77686276749727;7000-8000
3487;7283.4;5.587343157647615;48.776875331615166;7000-8000
3488;6969.2;5.587331826190044;48.77688789572992;< 7000
3489;6862.1;5.587320135003662;48.77690034131217;< 7000
3490;7218.4;5.587309163274903;48.77691278689136;7000-8000
3491;7321.2;5.587298191546145;48.77692535099672;7000-8000
3492;7496.2;5.587286320495356;48.77693767804045;7000-8000
3493;6698.7;5.587274989037786;48.77695047919803;< 7000
3494;7286.4;5.587264017309027;48.77696280623558;7000-8000
3495;7246.0;5.587251966393834;48.77697525179927;7000-8000
3496;7547.1;5.58724117452948;48.77698769735988;7000-8000
3497;6814.9;5.587229663207506;48.77700049850471;< 7000
3498;7244.7;5.587218331749934;48.77701282552998;7000-8000
3499;6635.0;5.587206820427958;48.77702538961032;< 7000
3500;6974.7;5.587195668834794;48.777037953687504;< 7000
3501;7073.5;5.58718451724163;48.777050517761545;7000-8000
3502;7114.2;5.587173185784059;48.77706320036141;7000-8000
3503;7365.6;5.58716131473327;48.77707552737128;7000-8000
3504;7772.1;5.587150343004511;48.77708809143592;7000-8000
3505;7614.5;5.587139011546942;48.77710053696855;7000-8000
3506;7141.6;5.587127500224965;48.77711298249808;7000-8000
3507;8025.4;5.5871159889029895;48.77712554655335;8000-9000
3508;8218.1;5.587105197038636;48.777138229134245;8000-9000
3509;7608.0;5.587093505852255;48.77715079318319;7000-8000
3510;7816.4;5.587081814665872;48.77716323870028;7000-8000
3511;8245.4;5.587070483208302;48.77717580274297;8000-9000
3512;8723.7;5.587059331615137;48.77718812972519;8000-9000
3513;7887.6;5.587047820293161;48.77720045670439;7000-8000
3514;7653.9;5.587036668699996;48.77721290220916;7000-8000
3515;7442.8;5.587025696971238;48.77722546623942;7000-8000
3516;7873.8;5.587014365513667;48.777237911737984;7000-8000
3517;7886.5;5.587003213920503;48.77725035723348;7000-8000
3518;7990.3;5.586991882462932;48.77726292125435;7000-8000
3519;7146.9;5.586980371140956;48.77727524821518;7000-8000
3520;6820.8;5.586969219547791;48.77728781222984;< 7000
3521;8106.6;5.586957708225816;48.77730025771295;8000-9000
3522;7702.2;5.586946196903839;48.777312703192976;7000-8000
3523;7488.4;5.586934865446269;48.77732526719826;7000-8000
3524;7432.1;5.586923713853104;48.77733783120039;7000-8000
3525;8398.7;5.586912202531128;48.777350395199385;8000-9000
3526;7211.2;5.586900871073558;48.777362840666974;7000-8000
3527;7189.6;5.586889719480393;48.77737528613149;7000-8000
3528;7844.1;5.586878388022823;48.7773878501211;7000-8000
3529;7999.5;5.586867416294065;48.77739993999493;7000-8000
3530;8495.9;5.586856804294117;48.77741143722519;8000-9000
3531;7623.6;5.586845832565358;48.77742364562144;7000-8000
3532;7854.2;5.586834680972194;48.7774359725428;7000-8000
3533;8629.3;5.586823709243435;48.7774481809331;8000-9000
3534;7241.2;5.586812557650272;48.7774602707924;7000-8000
3535;6857.0;5.586801406057107;48.77747259770476;< 7000
3536;7739.5;5.586790074599537;48.77748480608614;7000-8000
3537;6742.7;5.586779102870778;48.77749713299249;< 7000
3538;6772.7;5.586768131142019;48.777509341367896;< 7000
3539;6514.3;5.586756979548855;48.77752154974034;< 7000
3540;6145.0;5.58674582795569;48.77753399516551;< 7000
3541;6406.7;5.586734676362526;48.77754608500414;< 7000
3542;7181.1;5.5867238844981735;48.77755805631208;7000-8000
3543;6487.8;5.586712553040603;48.77757038320043;< 7000
3544;6196.4;5.586701581311844;48.77758271008575;< 7000
3545;7096.8;5.586691329040708;48.77759408874645;7000-8000
3546;6817.1;5.586680537176356;48.77760594151526;< 7000
3547;6701.6;5.586669745312004;48.7776183869195;< 7000
3548;7092.2;5.5866587735832445;48.77763047673781;7000-8000
3549;7056.0;5.586647801854486;48.77764232949803;7000-8000
3550;7242.9;5.586636830125727;48.777653945200335;7000-8000
3551;7328.1;5.5866265778545925;48.77766544237242;7000-8000
3552;7800.6;5.586616145719051;48.777676939541855;7000-8000
3553;7811.2;5.586605713583511;48.77768879229111;7000-8000
3554;7566.6;5.586594741854752;48.77770064503756;7000-8000
3555;7707.7;5.586583949990399;48.77771249778121;7000-8000
3556;7423.9;5.586573517854857;48.77772423199467;7000-8000
3557;7197.8;5.586562546126099;48.77773608473275;7000-8000
3558;7618.6;5.5865519341261525;48.77774781894069;7000-8000
