;Région;Occupé;Larg.;Durée;Distance;Humidité;Mass_Yield;Flux_Blé_d;Productivi;Util._carb;Vites.;Direction;Header_Off;Rdmt_masse;Rdmt_humid;Rdmt_sec;Flux;Flux2;Altitude;Datage;Flux3;Flux4;Flux5;Flux6;Flux7;Flux8;Flux9;Flux:;"Flux;";Flux<;Flux=;Flux>;Longitude;Latitude
5442;Boulinsard - 23/07/2021;T;7.33;1.0;1.66;12.4;9264.0;9.6;4.5;66.9;6.0;316.2;-0.8;7903.5;7903.5;6925.0;34668.0;30376.1;261.38;1627050690.0;;;;;;;;;;;;;5.585642179961217;48.777237911737984
5443;Boulinsard - 23/07/2021;T;7.63;1.0;1.64;12.4;8028.0;8.5;4.5;67.6;6.0;320.2;-0.7;6760.5;6760.5;5924.9;30456.0;26691.6;261.24;1627050691.0;;;;;;;;;;;;;5.585627790808747;48.77724929047683
5444;Boulinsard - 23/07/2021;T;7.48;1.0;1.65;12.4;7891.0;8.6;4.5;65.0;5.9;325.2;-0.4;6930.9;6930.9;6074.2;30852.0;27038.7;261.13;1627050692.0;;;;;;;;;;;;;5.585615020435929;48.77726149891253
5445;Boulinsard - 23/07/2021;T;7.33;1.0;1.66;12.3;7393.0;8.2;4.5;64.8;6.0;326.5;-0.4;6719.5;6719.5;5891.0;29340.0;25722.4;261.01;1627050693.0;;;;;;;;;;;;;5.585602429927517;48.77727394440216
5446;Boulinsard - 23/07/2021;T;7.02;1.0;1.65;12.2;7366.0;8.2;4.5;67.6;5.9;327.5;-0.2;7105.9;7105.9;6236.8;29556.0;25941.3;260.91;1627050694.0;;;;;;;;;;;;;5.585590379012324;48.77728638988871
5447;Boulinsard - 23/07/2021;T;6.87;1.0;1.65;12.2;7332.0;8.4;4.5;69.3;6.0;329.3;-0.1;7411.0;7411.0;6508.3;30240.0;26556.8;260.81;1627050695.0;;;;;;;;;;;;;5.585578867690347;48.77729919095737
5448;Boulinsard - 23/07/2021;T;6.87;1.0;1.69;12.2;6723.0;7.9;4.5;66.3;6.1;331.5;-0.1;6774.4;6774.4;5949.2;28332.0;24881.2;260.68;1627050696.0;;;;;;;;;;;;;5.585567895961589;48.777312466136244
5449;Boulinsard - 23/07/2021;T;6.57;1.0;1.7;12.2;6452.0;7.6;4.5;67.1;6.1;332.6;-0.1;6855.5;6855.5;6021.2;27468.0;24125.1;260.57;1627050697.0;;;;;;;;;;;;;5.585557283961641;48.7773260968966
5450;Boulinsard - 23/07/2021;T;6.72;1.0;1.72;12.2;6452.0;8.0;4.5;66.3;6.1;334.8;-0.2;6968.8;6968.8;6121.4;28908.0;25392.8;260.47;1627050698.0;;;;;;;;;;;;;5.585547211554913;48.777339964709874
5451;Boulinsard - 23/07/2021;T;6.41;1.0;1.73;12.1;6792.0;8.2;4.5;66.6;6.3;336.7;-0.4;7345.6;7345.6;6455.3;29376.0;25815.6;260.35;1627050699.0;;;;;;;;;;;;;5.585537858605807;48.77735430663239
5452;Boulinsard - 23/07/2021;T;6.57;1.0;1.77;12.1;7009.0;8.5;4.5;65.6;6.3;337.8;-0.6;7354.1;7354.1;6462.0;30708.0;26983.1;260.25;1627050700.0;;;;;;;;;;;;;5.5855288653855135;48.7773690041355
5453;Boulinsard - 23/07/2021;T;6.41;1.0;1.78;12.2;6776.0;8.1;4.5;62.5;6.4;337.2;-0.8;7084.9;7084.9;6222.7;29160.0;25611.2;260.14;1627050701.0;;;;;;;;;;;;;5.585519332572002;48.77738382016251
5454;Boulinsard - 23/07/2021;T;6.26;1.0;1.73;12.2;6929.0;7.9;4.5;63.9;6.2;331.4;-0.9;7347.4;7347.4;6451.0;28584.0;25096.8;260.04;1627050702.0;;;;;;;;;;;;;5.585508180978837;48.7773974509035
5455;Boulinsard - 23/07/2021;T;6.11;1.0;1.74;12.2;7262.0;8.3;4.5;66.6;6.4;331.3;-1.0;7802.8;7802.8;6850.8;29916.0;26266.2;259.94;1627050703.0;;;;;;;;;;;;;5.585496669656861;48.77741120016892
5456;Boulinsard - 23/07/2021;T;6.11;1.0;1.76;12.2;7151.0;8.0;4.5;64.3;6.3;330.0;-1.0;7467.7;7467.7;6557.4;28944.0;25415.7;259.84;1627050704.0;;;;;;;;;;;;;5.585484618741667;48.77742483090248
5457;Boulinsard - 23/07/2021;T;5.96;1.0;1.76;12.2;7162.0;8.0;4.5;64.3;6.4;328.4;-0.9;7612.3;7612.3;6681.3;28800.0;25277.8;259.74;1627050705.0;;;;;;;;;;;;;5.585472028233255;48.77743834310426
5458;Boulinsard - 23/07/2021;T;5.8;1.0;1.75;12.3;7247.0;7.9;4.5;64.5;6.3;327.0;-0.8;7805.4;7805.4;6844.5;28548.0;25033.7;259.65;1627050706.0;;;;;;;;;;;;;5.585459077996032;48.77745161824633
5459;Boulinsard - 23/07/2021;T;5.96;1.0;1.74;12.4;7337.0;7.9;4.5;62.6;6.2;326.8;-0.7;7631.8;7631.8;6686.9;28512.0;24982.2;259.58;1627050707.0;;;;;;;;;;;;;5.585445947894402;48.77746465632887
5460;Boulinsard - 23/07/2021;T;5.65;1.0;1.74;12.4;6783.0;7.2;4.5;64.7;6.4;326.6;-0.6;7340.4;7340.4;6430.2;26028.0;22800.5;259.46;1627050708.0;;;;;;;;;;;;;5.585432817792774;48.77747781293601
5461;Boulinsard - 23/07/2021;T;5.65;1.0;1.74;12.4;6962.0;7.2;4.5;63.2;6.2;327.3;-0.4;7342.9;7342.9;6432.4;26028.0;22800.5;259.36;1627050709.0;;;;;;;;;;;;;5.585420047419956;48.77749096953969
5462;Boulinsard - 23/07/2021;T;5.5;1.0;1.74;12.4;6758.0;7.0;4.5;65.9;6.3;328.2;-0.4;7361.7;7361.7;6446.7;25380.0;22225.3;259.26;1627050710.0;;;;;;;;;;;;;5.585407456911546;48.777504244667846
5463;Boulinsard - 23/07/2021;T;5.35;1.0;1.75;12.5;6758.0;6.9;4.5;62.6;6.3;329.1;-0.3;7411.2;7411.2;6483.3;24984.0;21856.0;259.17;1627050711.0;;;;;;;;;;;;;5.585395226131944;48.77751775684825
5464;Boulinsard - 23/07/2021;T;5.2;1.0;1.75;12.6;6310.0;6.4;4.5;65.1;6.3;329.5;-0.2;7008.1;7008.1;6125.7;22932.0;20044.9;259.09;1627050712.0;;;;;;;;;;;;;5.585383175216751;48.77753126902501
5465;Boulinsard - 23/07/2021;T;5.2;1.0;1.74;12.6;6541.0;6.4;4.5;65.6;6.2;330.1;-0.2;7107.5;7107.5;6214.1;23184.0;20269.8;259.02;1627050713.0;;;;;;;;;;;;;5.585371304165964;48.77754489972597
5466;Boulinsard - 23/07/2021;T;5.05;1.0;1.75;12.5;6680.0;6.4;4.5;67.2;6.3;330.5;-0.1;7277.7;7277.7;6366.5;23076.0;20186.9;258.93;1627050714.0;;;;;;;;;;;;;5.58535961297958;48.77755853042322
5467;Boulinsard - 23/07/2021;T;4.74;1.0;1.74;12.5;6497.0;6.1;4.5;64.4;6.3;330.7;-0.1;7429.4;7429.4;6499.2;22032.0;19273.6;258.84;1627050715.0;;;;;;;;;;;;;5.585347921793199;48.777572161116765
5468;Boulinsard - 23/07/2021;T;4.59;1.0;1.74;12.5;6481.0;6.0;4.5;66.4;6.3;330.2;-0.1;7482.3;7482.3;6544.7;21456.0;18767.6;258.76;1627050716.0;;;;;;;;;;;;;5.585336230606817;48.77758567327889
5469;Boulinsard - 23/07/2021;T;4.59;1.0;1.74;12.5;6455.0;5.8;4.5;67.3;6.2;330.4;-0.1;7307.9;7307.9;6394.4;21024.0;18396.0;258.7;1627050717.0;;;;;;;;;;;;;5.5853243595560285;48.777599303965076
5470;Boulinsard - 23/07/2021;T;4.44;1.0;1.75;12.5;6906.0;6.1;4.5;64.2;6.3;330.1;0.0;7859.9;7859.9;6879.8;21960.0;19221.6;258.61;1627050718.0;;;;;;;;;;;;;5.585312488505241;48.77761293464755
5471;Boulinsard - 23/07/2021;T;4.13;1.0;1.75;12.5;7147.0;6.1;4.5;64.6;6.3;330.1;0.0;8434.9;8434.9;7383.9;21996.0;19255.3;258.55;1627050719.0;;;;;;;;;;;;;5.585300617454453;48.777626683853946
5472;Boulinsard - 23/07/2021;T;4.13;1.0;1.77;12.5;6994.0;5.9;4.5;64.9;6.4;330.6;0.0;8103.0;8103.0;7092.5;21276.0;18622.9;258.45;1627050720.0;;;;;;;;;;;;;5.5852887464036645;48.77764043305658
5473;Boulinsard - 23/07/2021;T;4.13;1.0;1.77;12.5;6763.0;5.5;4.5;61.5;6.3;330.6;0.0;7540.5;7540.5;6598.7;19872.0;17390.0;258.39;1627050721.0;;;;;;;;;;;;;5.585276875352877;48.777654300783006
5474;Boulinsard - 23/07/2021;T;3.98;1.0;1.77;12.5;7153.0;5.7;4.5;62.8;6.5;330.6;0.1;8146.2;8146.2;7132.0;20628.0;18059.8;258.28;1627050722.0;;;;;;;;;;;;;5.585265004302088;48.77766816850561
5475;Boulinsard - 23/07/2021;T;3.83;1.0;1.76;12.4;7238.0;5.6;4.5;60.7;6.2;331.1;0.0;8254.7;8254.7;7227.8;20052.0;17557.5;258.23;1627050723.0;;;;;;;;;;;;;5.585253492980113;48.777682036224384
5476;Boulinsard - 23/07/2021;T;3.83;1.0;1.8;12.5;7238.0;5.4;4.5;60.3;6.5;331.4;0.0;7825.3;7825.3;6851.0;19368.0;16956.7;258.14;1627050724.0;;;;;;;;;;;;;5.585241621929325;48.77769625952169
5477;Boulinsard - 23/07/2021;T;3.67;1.0;1.8;12.5;7406.0;5.5;4.5;58.7;6.5;331.8;-0.1;8333.2;8333.2;7294.1;19800.0;17330.9;258.06;1627050725.0;;;;;;;;;;;;;5.585230110607348;48.77771048281498
5478;Boulinsard - 23/07/2021;T;3.67;1.0;1.79;12.5;7407.0;5.4;4.5;59.6;6.3;331.6;-0.1;8163.8;8163.8;7143.3;19296.0;16884.0;258.0;1627050726.0;;;;;;;;;;;;;5.585218419420967;48.777724706104244
5479;Boulinsard - 23/07/2021;T;3.52;1.0;1.79;12.5;7415.0;5.2;4.5;60.9;6.6;331.5;-0.1;8302.0;8302.0;7264.2;18792.0;16443.0;257.92;1627050727.0;;;;;;;;;;;;;5.58520690809899;48.77773881086211
5480;Boulinsard - 23/07/2021;T;3.52;1.0;1.78;12.5;7833.0;5.4;4.5;58.9;6.5;330.7;-0.1;8630.5;8630.5;7551.7;19440.0;17010.0;257.83;1627050728.0;;;;;;;;;;;;;5.585195037048202;48.77775267856136
5481;Boulinsard - 23/07/2021;T;3.37;1.0;1.81;12.5;7195.0;4.9;4.5;59.1;6.5;330.7;-0.1;8039.3;8039.3;7033.6;17604.0;15401.7;257.76;1627050729.0;;;;;;;;;;;;;5.585182986133008;48.77776690183867
5482;Boulinsard - 23/07/2021;T;3.37;1.0;1.86;12.6;6982.0;4.8;4.5;62.3;6.8;329.3;-0.1;7649.1;7649.1;6687.6;17244.0;15076.4;257.66;1627050730.0;;;;;;;;;;;;;5.585170035895785;48.777781243639204
5483;Boulinsard - 23/07/2021;T;3.21;1.0;1.87;12.6;6577.0;4.3;4.5;58.4;6.7;330.4;-0.1;7238.0;7238.0;6327.5;15660.0;13690.0;257.55;1627050731.0;;;;;;;;;;;;;5.585157445387373;48.77779594101732
5484;Boulinsard - 23/07/2021;T;3.06;1.0;1.86;12.5;6577.0;4.4;4.5;61.2;6.6;330.0;-0.1;7779.9;7779.9;6805.9;15912.0;13919.8;257.48;1627050732.0;;;;;;;;;;;;;5.585144675014555;48.777810401336744
5485;Boulinsard - 23/07/2021;T;3.06;1.0;1.86;12.5;6579.0;4.2;4.5;61.3;6.6;329.6;-0.1;7387.6;7387.6;6461.2;15156.0;13255.4;257.4;1627050733.0;;;;;;;;;;;;;5.585131904641738;48.77782486165201
5486;Boulinsard - 23/07/2021;T;2.91;1.0;1.87;12.6;6616.0;4.1;4.5;62.4;6.7;329.9;0.0;7569.8;7569.8;6616.7;14796.0;12933.2;257.31;1627050734.0;;;;;;;;;;;;;5.585118954404515;48.7778393219631
5487;Boulinsard - 23/07/2021;T;2.75;1.0;1.86;12.6;6384.0;3.8;4.5;61.5;6.8;331.5;0.1;7420.3;7420.3;6483.1;13680.0;11952.2;257.2;1627050735.0;;;;;;;;;;;;;5.585106903489321;48.77785401932421
5488;Boulinsard - 23/07/2021;T;2.45;1.0;1.87;12.7;6657.0;3.8;4.5;58.5;6.7;330.9;0.1;8368.1;8368.1;7308.7;13788.0;12042.4;257.08;1627050736.0;;;;;;;;;;;;;5.5850944928453155;48.77786871668102
5489;Boulinsard - 23/07/2021;T;2.45;1.0;1.86;12.7;5507.0;3.0;4.5;57.7;6.8;330.2;0.1;6664.7;6664.7;5819.0;10944.0;9555.2;256.99;1627050737.0;;;;;;;;;;;;;5.585081902336904;48.777883295506506
5490;Boulinsard - 23/07/2021;T;2.14;1.0;1.88;12.7;6920.0;3.7;4.5;57.8;6.7;331.5;0.1;9232.3;9232.3;8057.9;13356.0;11657.1;256.93;1627050738.0;;;;;;;;;;;;;5.585069671557304;48.777898111381724
5491;Boulinsard - 23/07/2021;T;1.99;1.0;1.86;12.7;7279.0;3.7;4.5;58.2;6.6;330.6;0.2;9898.4;9898.4;8638.4;13176.0;11498.7;256.85;1627050739.0;;;;;;;;;;;;;5.585057260913298;48.77791269019867
5492;Boulinsard - 23/07/2021;T;1.68;1.0;1.87;12.7;8482.0;4.0;4.5;58.3;6.7;332.4;0.2;12897.2;12897.2;11259.3;14580.0;12728.3;256.78;1627050740.0;;;;;;;;;;;;;5.585045389862511;48.77792750606521
5493;Boulinsard - 23/07/2021;T;1.53;1.0;1.85;12.7;9664.0;4.3;4.5;57.2;6.7;333.1;0.1;15053.3;15053.3;13149.1;15336.0;13396.0;256.7;1627050741.0;;;;;;;;;;;;;5.58503405840494;48.777942321927384
5494;Boulinsard - 23/07/2021;T;1.38;1.0;1.85;12.7;9664.0;5.0;4.5;57.3;6.7;333.6;0.0;19498.3;19498.3;17031.8;17892.0;15628.7;256.61;1627050742.0;;;;;;;;;;;;;5.58502272694737;48.77795725631203
5495;Boulinsard - 23/07/2021;T;1.53;1.0;1.86;12.7;12222.0;4.6;4.5;54.8;6.7;333.3;-0.1;16291.7;16291.7;14230.8;16704.0;14590.9;256.51;1627050743.0;;;;;;;;;;;;;5.5850113954898;48.777972190692225
5496;Boulinsard - 23/07/2021;T;1.68;1.0;1.88;12.7;11456.0;4.1;4.5;53.6;6.7;332.1;0.0;12946.7;12946.7;11309.0;14724.0;12861.4;256.42;1627050744.0;;;;;;;;;;;;;5.584999344574606;48.77798712506798
5497;Boulinsard - 23/07/2021;T;2.14;1.0;1.86;12.7;14317.0;4.8;4.5;55.2;6.7;332.5;0.3;11978.5;11978.5;10463.2;17136.0;14968.3;256.34;1627050745.0;;;;;;;;;;;;;5.5849876533882234;48.77800194091255
5498;Boulinsard - 23/07/2021;T;2.45;1.0;1.78;12.7;16139.0;5.4;4.5;53.6;6.3;335.5;0.4;12362.8;12362.8;10798.9;19404.0;16949.4;256.28;1627050746.0;;;;;;;;;;;;;5.584977580981494;48.77801651969934
5499;Boulinsard - 23/07/2021;T;2.75;1.0;1.81;12.7;15210.0;5.3;4.5;59.2;6.6;338.1;0.3;10555.0;10555.0;9219.8;18972.0;16572.0;256.19;1627050747.0;;;;;;;;;;;;;5.584968228032388;48.778031572588574
5500;Boulinsard - 23/07/2021;T;2.75;1.0;1.83;12.7;14826.0;5.8;4.5;58.7;6.6;338.0;0.1;11608.7;11608.7;10140.2;21024.0;18364.5;256.12;1627050748.0;;;;;;;;;;;;;5.584959054947689;48.778046862526566
5501;Boulinsard - 23/07/2021;T;5.8;1.0;1.83;12.7;10755.0;4.7;4.5;59.0;6.6;335.5;-1.6;4414.7;4414.7;3856.2;16884.0;14748.2;256.04;1627050749.0;;;;;;;;;;;;;5.584948622812147;48.77806179688012
5502;Boulinsard - 23/07/2021;T;3.67;1.0;1.83;12.7;10755.0;3.3;4.5;61.4;6.6;334.5;-0.5;4992.7;4992.7;4361.1;12060.0;10534.4;255.97;1627050750.0;;;;;;;;;;;;;5.584937830947794;48.77807661270265
5503;Boulinsard - 23/07/2021;T;2.6;1.0;1.84;12.7;4002.0;1.8;4.5;64.6;6.6;333.8;-0.1;3826.9;3826.9;3342.8;6588.0;5754.6;255.88;1627050751.0;;;;;;;;;;;;;5.584926859219036;48.77809142852081
5504;Boulinsard - 23/07/2021;T;2.91;1.0;1.83;12.7;2033.0;1.0;4.5;60.8;6.6;333.4;-0.1;1820.3;1820.3;1590.0;3492.0;3050.3;255.79;1627050752.0;;;;;;;;;;;;;5.584915527761466;48.778106244334595
5505;Boulinsard - 23/07/2021;T;2.91;1.0;1.85;12.7;2033.0;1.0;4.5;61.0;6.6;332.6;-0.1;1804.9;1804.9;1576.6;3492.0;3050.3;255.67;1627050753.0;;;;;;;;;;;;;5.58490401643949;48.77812094161755
5506;Boulinsard - 23/07/2021;T;3.21;1.0;1.84;12.7;2033.0;0.0;4.5;72.3;6.5;331.2;0.0;0.0;0.0;0.0;0.0;0.0;255.58;1627050754.0;;;;;;;;;;;;;5.584891965524296;48.77813552036978
5507;Boulinsard - 23/07/2021;T;3.98;1.0;1.83;12.7;2033.0;0.0;4.5;72.6;6.6;333.1;1.5;0.0;0.0;0.0;0.0;0.0;255.49;1627050755.0;;;;;;;;;;;;;5.5848806340667245;48.778150217644175
5508;Boulinsard - 23/07/2021;T;1.53;1.0;2.71;12.9;14255.0;5.1;4.5;76.3;9.8;148.4;0.1;12435.2;12435.2;10832.3;18540.0;16150.2;261.33;1627050813.0;;;;;;;;;;;;;5.58564074104597;48.7771654907459
5509;Boulinsard - 23/07/2021;T;2.29;1.0;2.68;12.9;12865.0;5.2;4.5;84.8;9.4;137.5;0.5;8536.5;8536.5;7436.1;18900.0;16463.8;261.52;1627050814.0;;;;;;;;;;;;;5.585665202605169;48.77714771143563
5510;Boulinsard - 23/07/2021;T;2.14;1.0;2.18;12.9;14401.0;5.2;4.5;64.8;7.2;141.2;1.0;11050.7;11050.7;9627.4;18612.0;16214.8;261.72;1627050815.0;;;;;;;;;;;;;5.585683728638975;48.77713265828135
5511;Boulinsard - 23/07/2021;T;2.45;1.0;2.18;12.9;13523.0;5.4;4.5;95.8;8.3;161.1;0.7;10105.0;10105.0;8803.5;19440.0;16936.1;261.86;1627050816.0;;;;;;;;;;;;;5.585693441316892;48.77711404925761
5512;Boulinsard - 23/07/2021;T;2.6;1.0;2.29;12.9;13318.0;5.9;4.5;77.1;8.3;158.6;0.3;9872.9;9872.9;8601.3;21132.0;18410.2;262.05;1627050817.0;;;;;;;;;;;;;5.585704772774463;48.77709484758258
5513;Boulinsard - 23/07/2021;T;2.45;1.0;2.3;12.9;14263.0;6.5;4.5;80.2;8.1;153.5;0.1;11647.7;11647.7;10147.5;23580.0;20542.9;262.22;1627050818.0;;;;;;;;;;;;;5.585718622333715;48.77707635707375
5514;Boulinsard - 23/07/2021;T;2.6;1.0;2.29;12.9;14086.0;6.8;4.5;86.1;8.2;152.3;0.0;11407.0;11407.0;9937.7;24444.0;21295.6;262.39;1627050819.0;;;;;;;;;;;;;5.585733191350592;48.777058222145016
5515;Boulinsard - 23/07/2021;T;2.75;1.0;2.37;12.9;13166.0;6.8;4.5;84.4;8.7;152.9;-0.1;10345.4;10345.4;9012.9;24300.0;21170.2;262.54;1627050820.0;;;;;;;;;;;;;5.585747940231874;48.77703925750665
5516;Boulinsard - 23/07/2021;T;2.91;1.0;2.38;12.9;13166.0;6.9;4.5;82.9;8.7;152.3;-0.1;10056.0;10056.0;8760.8;25020.0;21797.4;262.67;1627050821.0;;;;;;;;;;;;;5.585763048841967;48.777020292861124
5517;Boulinsard - 23/07/2021;T;3.06;1.0;2.4;12.9;12581.0;7.0;4.5;84.6;8.7;151.3;-0.2;9520.8;9520.8;8294.6;25200.0;21954.2;262.83;1627050822.0;;;;;;;;;;;;;5.585778697045279;48.77700132820843
5518;Boulinsard - 23/07/2021;T;3.21;1.0;2.5;12.9;11599.0;7.1;4.5;90.5;9.3;150.1;-0.3;8886.6;8886.6;7742.0;25704.0;22393.3;262.95;1627050823.0;;;;;;;;;;;;;5.585795784163838;48.77698188943197
5519;Boulinsard - 23/07/2021;T;3.21;1.0;2.58;12.9;10051.0;6.7;4.5;85.7;9.3;148.7;-0.3;8132.0;8132.0;7084.6;24228.0;21107.4;263.09;1627050824.0;;;;;;;;;;;;;5.585814130333238;48.77696209506042
5520;Boulinsard - 23/07/2021;T;3.21;1.0;2.55;12.9;8488.0;5.8;4.5;85.4;9.1;149.8;-0.3;7133.5;7133.5;6214.7;21060.0;18347.5;263.25;1627050825.0;;;;;;;;;;;;;5.585831577180607;48.77694218215182
5521;Boulinsard - 23/07/2021;T;3.37;1.0;2.53;12.9;7539.0;5.5;4.5;90.5;9.2;150.0;-0.2;6401.1;6401.1;5576.6;19620.0;17092.9;263.36;1627050826.0;;;;;;;;;;;;;5.585848844163571;48.77692250629389
5522;Boulinsard - 23/07/2021;T;3.37;1.0;2.55;12.9;5338.0;4.0;4.5;89.5;9.3;150.3;-0.2;4677.9;4677.9;4075.4;14472.0;12608.0;263.51;1627050827.0;;;;;;;;;;;;;5.585866111146537;48.776902593369584
5523;Boulinsard - 23/07/2021;T;3.37;1.0;2.66;12.9;2625.0;2.1;4.5;93.9;9.8;150.2;-0.2;2392.1;2392.1;2084.0;7704.0;6711.7;263.62;1627050828.0;;;;;;;;;;;;;5.585884097587124;48.776881850731705
5524;Boulinsard - 23/07/2021;T;3.06;1.0;2.71;12.9;2625.0;1.6;4.5;84.4;9.8;150.1;-0.2;1908.3;1908.3;1662.5;5688.0;4955.4;263.74;1627050829.0;;;;;;;;;;;;;5.585902443756524;48.776860752496944
5525;Boulinsard - 23/07/2021;T;8.09;1.0;0.7;12.8;42847.0;6.9;4.5;46.1;2.4;239.7;-0.4;12207.6;12207.6;10647.5;24732.0;21571.3;256.61;1627050912.0;;;;;;;;;;;;;5.584839265253373;48.777653945200335
5526;Boulinsard - 23/07/2021;T;9.15;1.0;0.8;12.8;42847.0;6.5;4.5;46.2;2.9;240.6;0.0;8880.8;8880.8;7748.5;23436.0;20447.9;256.52;1627050913.0;;;;;;;;;;;;;5.584829732439862;48.777650389373385
5527;Boulinsard - 23/07/2021;T;9.15;1.0;0.79;12.5;12307.0;7.3;4.5;42.2;2.9;241.0;0.0;10186.7;10186.7;8909.3;26424.0;23110.4;256.46;1627050914.0;;;;;;;;;;;;;5.584820379490756;48.77764695207376
5528;Boulinsard - 23/07/2021;T;9.15;1.0;0.75;12.5;13583.0;8.2;4.5;46.3;2.7;241.5;0.0;11831.4;11831.4;10356.0;29376.0;25712.8;256.42;1627050915.0;;;;;;;;;;;;;5.584811386270462;48.77764375182907
5529;Boulinsard - 23/07/2021;T;9.15;1.0;0.74;12.5;12335.0;8.0;4.5;54.8;2.9;245.2;0.0;11901.4;11901.4;10414.9;28872.0;25265.9;256.37;1627050916.0;;;;;;;;;;;;;5.584802213185762;48.777640907166955
5530;Boulinsard - 23/07/2021;T;9.15;1.0;0.9;12.5;9385.0;7.4;4.5;58.8;3.4;242.8;0.0;9035.7;9035.7;7905.3;26784.0;23433.3;256.3;1627050917.0;;;;;;;;;;;;;5.584791241457004;48.77763723281148
5531;Boulinsard - 23/07/2021;T;9.15;1.0;0.98;12.5;9805.0;8.3;4.5;58.8;3.5;240.5;0.0;9263.6;9263.6;8107.5;29808.0;26088.0;256.24;1627050918.0;;;;;;;;;;;;;5.584779730135027;48.77763296581769
5532;Boulinsard - 23/07/2021;T;9.15;1.0;0.91;12.5;11425.0;8.9;4.5;64.8;3.2;239.4;0.0;10673.6;10673.6;9341.6;31896.0;27915.4;256.2;1627050919.0;;;;;;;;;;;;;5.58476911813508;48.77762881735115
5533;Boulinsard - 23/07/2021;T;9.15;1.0;0.96;12.5;10479.0;9.1;4.5;68.3;3.6;241.4;0.0;10323.6;10323.6;9035.2;32652.0;28577.0;256.11;1627050920.0;;;;;;;;;;;;;5.584757606813104;48.77762466888428
5534;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;12.5;10800.0;9.8;4.5;68.6;3.8;242.2;0.0;10533.8;10533.8;9215.0;35208.0;30800.0;256.02;1627050921.0;;;;;;;;;;;;;5.584745376033505;48.777620401889415
5535;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;12.6;9670.0;10.0;4.5;70.6;4.1;239.9;0.0;9607.5;9607.5;8399.8;35856.0;31348.9;255.92;1627050922.0;;;;;;;;;;;;;5.584731886203064;48.77761530520064
5536;Boulinsard - 23/07/2021;T;9.15;1.0;1.15;12.6;8740.0;9.2;4.5;69.5;4.2;238.8;0.0;8686.4;8686.4;7592.7;33012.0;28855.8;255.83;1627050923.0;;;;;;;;;;;;;5.584718396372622;48.77760985292836
5537;Boulinsard - 23/07/2021;T;9.15;1.0;1.16;12.6;8066.0;8.8;4.5;76.8;4.1;240.4;0.0;8286.2;8286.2;7245.4;31680.0;27701.0;255.76;1627050924.0;;;;;;;;;;;;;5.584704726677776;48.7776047562385
5538;Boulinsard - 23/07/2021;T;9.15;1.0;1.36;12.5;7134.0;9.2;4.5;82.8;5.3;241.2;0.0;7376.7;7376.7;6451.7;33048.0;28903.8;255.64;1627050925.0;;;;;;;;;;;;;5.584688538881246;48.77759882985431
5539;Boulinsard - 23/07/2021;T;9.15;1.0;1.44;12.5;6896.0;9.0;4.5;73.6;5.1;240.9;0.0;6819.4;6819.4;5967.7;32328.0;28290.2;255.55;1627050926.0;;;;;;;;;;;;;5.584671271898282;48.77759254788629
5540;Boulinsard - 23/07/2021;T;9.15;1.0;1.34;12.5;6896.0;8.7;4.5;77.8;4.8;238.9;0.0;7091.5;7091.5;6205.8;31248.0;27345.1;255.47;1627050927.0;;;;;;;;;;;;;5.58465562369497;48.77758638444522
5541;Boulinsard - 23/07/2021;T;9.15;1.0;1.29;12.5;7224.0;8.5;4.5;87.1;4.6;239.1;0.0;7230.8;7230.8;6326.2;30636.0;26803.4;255.39;1627050928.0;;;;;;;;;;;;;5.584640694949283;48.77758045805885
5542;Boulinsard - 23/07/2021;T;9.15;1.0;1.27;12.5;7109.0;8.3;4.5;84.9;4.6;240.4;0.0;7134.5;7134.5;6242.7;29880.0;26145.0;255.32;1627050929.0;;;;;;;;;;;;;5.584625586339189;48.777574768727284
5543;Boulinsard - 23/07/2021;T;9.15;1.0;1.23;12.5;7754.0;8.6;4.5;82.4;4.4;239.5;0.0;7621.1;7621.1;6671.5;30888.0;27039.4;255.25;1627050930.0;;;;;;;;;;;;;5.584611017322313;48.77756919792283
5544;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;12.4;7565.0;8.8;4.5;89.3;4.5;240.1;0.0;7754.9;7754.9;6794.1;31788.0;27849.5;255.21;1627050931.0;;;;;;;;;;;;;5.584596448305436;48.777563508589985
5545;Boulinsard - 23/07/2021;T;9.15;1.0;1.31;12.4;7419.0;8.9;4.5;83.0;4.8;239.1;0.0;7443.2;7443.2;6522.5;32148.0;28171.3;255.11;1627050932.0;;;;;;;;;;;;;5.584580979966531;48.77755746367313
5546;Boulinsard - 23/07/2021;T;9.15;1.0;1.29;12.4;7093.0;8.4;4.5;77.7;4.7;240.8;0.0;7162.1;7162.1;6275.4;30384.0;26622.5;255.03;1627050933.0;;;;;;;;;;;;;5.58456569149203;48.77755189286677
5547;Boulinsard - 23/07/2021;T;9.15;1.0;1.26;12.4;7284.0;8.5;4.5;79.2;4.5;242.0;0.0;7383.7;7383.7;6469.6;30672.0;26874.8;255.0;1627050934.0;;;;;;;;;;;;;5.5845505828819375;48.7775465591154
